participant_id,player_alive,group_avg_contribution,player_contribution,round_number,gender,age,treatment
40,1,4.67,4,7,F,21,PGG100
41,1,4.67,10,7,M,31,PGG100
42,1,4.67,6,7,#N/A,#N/A,PGG100
43,0,4.67,0,7,#N/A,#N/A,PGG100
44,1,4.67,4,7,F,23,PGG100
45,1,4.67,6,7,M,22,PGG100
46,0,4.67,0,7,#N/A,#N/A,PGG100
47,1,4.67,2,7,M,41,PGG100
48,1,4.67,6,7,F,20,PGG100
49,1,4.67,2,7,F,52,PGG100
50,1,4.67,4,7,M,22,PGG100
51,1,4.67,8,7,M,27,PGG100
52,1,4.67,6,7,F,26,PGG100
53,1,4.67,6,7,F,26,PGG100
54,1,4.67,2,7,M,37,PGG100
55,0,4.67,0,7,#N/A,#N/A,PGG100
56,1,4.67,4,7,F,28,PGG100
57,1,4.67,10,7,M,38,PGG100
58,1,4.67,6,7,F,26,PGG100
59,1,4.67,4,7,#N/A,#N/A,PGG100
60,1,4.67,0,7,M,22,PGG100
61,1,4.67,4,7,F,42,PGG100
62,1,4.67,4,7,F,23,PGG100
63,0,4.67,0,7,#N/A,#N/A,PGG100
64,1,4.67,0,7,M,35,PGG100
65,1,4.67,10,7,F,29,PGG100
66,1,4.67,0,7,M,23,PGG100
67,1,4.67,6,7,F,24,PGG100
68,1,4.67,2,7,M,25,PGG100
69,1,4.67,0,7,M,22,PGG100
70,1,4.67,0,7,F,22,PGG100
71,1,4.67,6,7,F,32,PGG100
72,1,4.67,8,7,M,34,PGG100
73,1,4.67,4,7,M,25,PGG100
74,1,4.67,6,7,F,24,PGG100
75,1,4.67,6,7,F,30,PGG100
76,1,4.67,4,7,F,28,PGG100
77,1,4.67,10,7,F,42,PGG100
78,1,4.67,10,7,F,22,PGG100
79,1,4.67,6,7,F,25,PGG100
80,1,4.67,6,7,F,25,PGG100
81,1,4.67,0,7,F,43,PGG100
82,1,4.67,4,7,F,22,PGG100
83,1,4.67,0,7,F,31,PGG100
84,1,4.67,8,7,F,27,PGG100
85,1,4.67,8,7,F,20,PGG100
86,1,4.67,4,7,F,25,PGG100
87,1,4.67,4,7,M,22,PGG100
88,1,4.67,6,7,M,32,PGG100
89,1,4.67,6,7,M,32,PGG100
90,1,4.67,2,7,M,22,PGG100
91,1,4.67,8,7,M,23,PGG100
92,1,4.67,6,7,M,29,PGG100
93,1,4.67,4,7,F,22,PGG100
94,1,4.67,10,7,M,24,PGG100
95,0,4.67,0,7,#N/A,#N/A,PGG100
96,1,4.67,6,7,M,35,PGG100
97,1,4.67,4,7,F,22,PGG100
98,1,4.67,0,7,M,31,PGG100
99,0,4.67,0,7,#N/A,#N/A,PGG100
100,1,4.67,8,7,M,33,PGG100
,,,,,,,
1,1,4.6,4,8,F,32,PGG100
2,1,4.6,8,8,M,19,PGG100
3,1,4.6,4,8,M,32,PGG100
4,1,4.6,0,8,M,20,PGG100
5,0,4.6,0,8,#N/A,#N/A,PGG100
6,1,4.6,0,8,M,21,PGG100
7,0,4.6,0,8,#N/A,#N/A,PGG100
8,1,4.6,10,8,M,31,PGG100
9,1,4.6,6,8,M,26,PGG100
10,1,4.6,6,8,F,43,PGG100
11,1,4.6,4,8,F,26,PGG100
12,0,4.6,0,8,#N/A,#N/A,PGG100
13,1,4.6,0,8,M,20,PGG100
14,1,4.6,6,8,F,41,PGG100
15,1,4.6,10,8,M,24,PGG100
16,1,4.6,8,8,F,25,PGG100
17,1,4.6,4,8,F,32,PGG100
18,1,4.6,8,8,F,30,PGG100
19,1,4.6,4,8,M,42,PGG100
20,1,4.6,6,8,F,36,PGG100
21,1,4.6,4,8,F,21,PGG100
22,1,4.6,0,8,M,23,PGG100
23,1,4.6,10,8,M,24,PGG100
24,1,4.6,2,8,F,27,PGG100
25,1,4.6,8,8,F,37,PGG100
26,1,4.6,0,8,F,27,PGG100
27,1,4.6,2,8,F,27,PGG100
28,1,4.6,6,8,F,27,PGG100
29,1,4.6,4,8,F,20,PGG100
30,1,4.6,4,8,F,21,PGG100
31,1,4.6,0,8,M,44,PGG100
32,1,4.6,4,8,M,21,PGG100
33,0,4.6,0,8,#N/A,#N/A,PGG100
34,1,4.6,0,8,M,29,PGG100
35,1,4.6,6,8,F,27,PGG100
36,1,4.6,10,8,F,31,PGG100
37,1,4.6,8,8,F,26,PGG100
38,1,4.6,6,8,M,20,PGG100
39,1,4.6,2,8,F,22,PGG100
40,1,4.6,6,8,F,21,PGG100
41,1,4.6,10,8,M,31,PGG100
42,1,4.6,6,8,#N/A,#N/A,PGG100
43,0,4.6,0,8,#N/A,#N/A,PGG100
44,1,4.6,10,8,F,23,PGG100
45,1,4.6,6,8,M,22,PGG100
46,0,4.6,0,8,#N/A,#N/A,PGG100
47,1,4.6,4,8,M,41,PGG100
48,1,4.6,4,8,F,20,PGG100
49,1,4.6,2,8,F,52,PGG100
50,1,4.6,2,8,M,22,PGG100
51,1,4.6,0,8,M,27,PGG100
52,1,4.6,2,8,F,26,PGG100
53,1,4.6,6,8,F,26,PGG100
54,1,4.6,8,8,M,37,PGG100
55,0,4.6,0,8,#N/A,#N/A,PGG100
56,1,4.6,4,8,F,28,PGG100
57,1,4.6,10,8,M,38,PGG100
58,1,4.6,8,8,F,26,PGG100
59,1,4.6,6,8,#N/A,#N/A,PGG100
60,1,4.6,0,8,M,22,PGG100
61,1,4.6,2,8,F,42,PGG100
62,1,4.6,2,8,F,23,PGG100
63,0,4.6,0,8,#N/A,#N/A,PGG100
64,1,4.6,0,8,M,35,PGG100
65,1,4.6,10,8,F,29,PGG100
66,1,4.6,0,8,M,23,PGG100
67,1,4.6,4,8,F,24,PGG100
68,1,4.6,4,8,M,25,PGG100
69,1,4.6,2,8,M,22,PGG100
70,1,4.6,2,8,F,22,PGG100
71,1,4.6,6,8,F,32,PGG100
72,1,4.6,8,8,M,34,PGG100
73,1,4.6,6,8,M,25,PGG100
74,1,4.6,6,8,F,24,PGG100
75,1,4.6,6,8,F,30,PGG100
76,1,4.6,6,8,F,28,PGG100
77,1,4.6,10,8,F,42,PGG100
78,1,4.6,0,8,F,22,PGG100
79,1,4.6,4,8,F,25,PGG100
80,1,4.6,4,8,F,25,PGG100
81,1,4.6,0,8,F,43,PGG100
82,1,4.6,6,8,F,22,PGG100
83,1,4.6,0,8,F,31,PGG100
84,1,4.6,6,8,F,27,PGG100
85,1,4.6,6,8,F,20,PGG100
86,1,4.6,6,8,F,25,PGG100
87,1,4.6,2,8,M,22,PGG100
88,1,4.6,4,8,M,32,PGG100
89,1,4.6,2,8,M,32,PGG100
90,1,4.6,4,8,M,22,PGG100
91,1,4.6,10,8,M,23,PGG100
92,1,4.6,8,8,M,29,PGG100
93,1,4.6,2,8,F,22,PGG100
94,1,4.6,0,8,M,24,PGG100
95,0,4.6,0,8,#N/A,#N/A,PGG100
96,1,4.6,4,8,M,35,PGG100
97,1,4.6,6,8,F,22,PGG100
98,1,4.6,0,8,M,31,PGG100
99,0,4.6,0,8,#N/A,#N/A,PGG100
100,1,4.6,8,8,M,33,PGG100
,,,,,,,
1,1,4.34,4,9,F,32,PGG100
2,1,4.34,6,9,M,19,PGG100
3,1,4.34,4,9,M,32,PGG100
4,1,4.34,8,9,M,20,PGG100
5,0,4.34,0,9,#N/A,#N/A,PGG100
6,1,4.34,0,9,M,21,PGG100
7,0,4.34,0,9,#N/A,#N/A,PGG100
8,1,4.34,10,9,M,31,PGG100
9,1,4.34,0,9,M,26,PGG100
10,1,4.34,10,9,F,43,PGG100
11,1,4.34,10,9,F,26,PGG100
12,0,4.34,0,9,#N/A,#N/A,PGG100
13,1,4.34,0,9,M,20,PGG100
14,1,4.34,6,9,F,41,PGG100
15,1,4.34,10,9,M,24,PGG100
16,1,4.34,8,9,F,25,PGG100
17,1,4.34,2,9,F,32,PGG100
18,1,4.34,6,9,F,30,PGG100
19,1,4.34,4,9,M,42,PGG100
20,1,4.34,8,9,F,36,PGG100
21,1,4.34,2,9,F,21,PGG100
22,1,4.34,0,9,M,23,PGG100
23,1,4.34,10,9,M,24,PGG100
24,1,4.34,6,9,F,27,PGG100
25,1,4.34,10,9,F,37,PGG100
26,1,4.34,0,9,F,27,PGG100
27,1,4.34,4,9,F,27,PGG100
28,1,4.34,0,9,F,27,PGG100
29,1,4.34,6,9,F,20,PGG100
30,1,4.34,4,9,F,21,PGG100
31,1,4.34,2,9,M,44,PGG100
32,1,4.34,4,9,M,21,PGG100
33,0,4.34,0,9,#N/A,#N/A,PGG100
34,1,4.34,0,9,M,29,PGG100
35,1,4.34,8,9,F,27,PGG100
36,1,4.34,10,9,F,31,PGG100
37,1,4.34,6,9,F,26,PGG100
38,1,4.34,2,9,M,20,PGG100
39,1,4.34,4,9,F,22,PGG100
40,1,4.34,4,9,F,21,PGG100
41,1,4.34,10,9,M,31,PGG100
42,1,4.34,7,9,#N/A,#N/A,PGG100
43,0,4.34,0,9,#N/A,#N/A,PGG100
44,1,4.34,8,9,F,23,PGG100
45,1,4.34,0,9,M,22,PGG100
46,0,4.34,0,9,#N/A,#N/A,PGG100
47,1,4.34,0,9,M,41,PGG100
48,1,4.34,4,9,F,20,PGG100
49,1,4.34,2,9,F,52,PGG100
50,1,4.34,2,9,M,22,PGG100
51,1,4.34,0,9,M,27,PGG100
52,1,4.34,6,9,F,26,PGG100
53,1,4.34,2,9,F,26,PGG100
54,1,4.34,2,9,M,37,PGG100
55,0,4.34,0,9,#N/A,#N/A,PGG100
56,1,4.34,6,9,F,28,PGG100
57,1,4.34,10,9,M,38,PGG100
58,1,4.34,2,9,F,26,PGG100
59,0,4.34,5,9,#N/A,#N/A,PGG100
60,1,4.34,0,9,M,22,PGG100
61,1,4.34,2,9,F,42,PGG100
62,1,4.34,4,9,F,23,PGG100
63,0,4.34,0,9,#N/A,#N/A,PGG100
64,1,4.34,0,9,M,35,PGG100
65,1,4.34,10,9,F,29,PGG100
66,1,4.34,0,9,M,23,PGG100
67,1,4.34,4,9,F,24,PGG100
68,1,4.34,0,9,M,25,PGG100
69,1,4.34,4,9,M,22,PGG100
70,1,4.34,4,9,F,22,PGG100
71,1,4.34,4,9,F,32,PGG100
72,1,4.34,8,9,M,34,PGG100
73,1,4.34,4,9,M,25,PGG100
74,1,4.34,6,9,F,24,PGG100
75,1,4.34,6,9,F,30,PGG100
76,1,4.34,4,9,F,28,PGG100
77,1,4.34,10,9,F,42,PGG100
78,1,4.34,2,9,F,22,PGG100
79,1,4.34,4,9,F,25,PGG100
80,1,4.34,4,9,F,25,PGG100
81,1,4.34,0,9,F,43,PGG100
82,1,4.34,5,9,F,22,PGG100
83,1,4.34,0,9,F,31,PGG100
84,1,4.34,4,9,F,27,PGG100
85,1,4.34,8,9,F,20,PGG100
86,1,4.34,2,9,F,25,PGG100
87,1,4.34,10,9,M,22,PGG100
88,1,4.34,4,9,M,32,PGG100
89,1,4.34,2,9,M,32,PGG100
90,1,4.34,6,9,M,22,PGG100
91,1,4.34,6,9,M,23,PGG100
92,1,4.34,2,9,M,29,PGG100
93,1,4.34,2,9,F,22,PGG100
94,1,4.34,0,9,M,24,PGG100
95,0,4.34,0,9,#N/A,#N/A,PGG100
96,1,4.34,4,9,M,35,PGG100
97,1,4.34,4,9,F,22,PGG100
98,1,4.34,0,9,M,31,PGG100
99,0,4.34,0,9,#N/A,#N/A,PGG100
100,1,4.34,8,9,M,33,PGG100
,,,,,,,
1,1,4.32,4,10,F,32,PGG100
2,1,4.32,8,10,M,19,PGG100
3,1,4.32,4,10,M,32,PGG100
4,1,4.32,8,10,M,20,PGG100
5,0,4.32,0,10,#N/A,#N/A,PGG100
6,1,4.32,0,10,M,21,PGG100
7,0,4.32,0,10,#N/A,#N/A,PGG100
8,1,4.32,10,10,M,31,PGG100
9,1,4.32,6,10,M,26,PGG100
10,1,4.32,0,10,F,43,PGG100
11,1,4.32,2,10,F,26,PGG100
12,0,4.32,0,10,#N/A,#N/A,PGG100
13,1,4.32,0,10,M,20,PGG100
14,1,4.32,4,10,F,41,PGG100
15,1,4.32,10,10,M,24,PGG100
16,1,4.32,8,10,F,25,PGG100
17,1,4.32,4,10,F,32,PGG100
18,1,4.32,6,10,F,30,PGG100
19,1,4.32,6,10,M,42,PGG100
20,1,4.32,2,10,F,36,PGG100
21,1,4.32,4,10,F,21,PGG100
22,1,4.32,0,10,M,23,PGG100
23,1,4.32,10,10,M,24,PGG100
24,1,4.32,6,10,F,27,PGG100
25,1,4.32,10,10,F,37,PGG100
26,1,4.32,0,10,F,27,PGG100
27,1,4.32,5,10,F,27,PGG100
28,1,4.32,2,10,F,27,PGG100
29,1,4.32,4,10,F,20,PGG100
30,1,4.32,4,10,F,21,PGG100
31,1,4.32,6,10,M,44,PGG100
32,1,4.32,4,10,M,21,PGG100
33,0,4.32,0,10,#N/A,#N/A,PGG100
34,1,4.32,0,10,M,29,PGG100
35,1,4.32,7,10,F,27,PGG100
36,1,4.32,10,10,F,31,PGG100
37,1,4.32,6,10,F,26,PGG100
38,1,4.32,4,10,M,20,PGG100
39,1,4.32,0,10,F,22,PGG100
40,1,4.32,4,10,F,21,PGG100
41,1,4.32,10,10,M,31,PGG100
42,0,4.32,8,10,#N/A,#N/A,PGG100
43,0,4.32,0,10,#N/A,#N/A,PGG100
44,1,4.32,6,10,F,23,PGG100
45,1,4.32,2,10,M,22,PGG100
46,0,4.32,0,10,#N/A,#N/A,PGG100
47,1,4.32,4,10,M,41,PGG100
48,1,4.32,4,10,F,20,PGG100
49,1,4.32,2,10,F,52,PGG100
50,1,4.32,4,10,M,22,PGG100
51,1,4.32,4,10,M,27,PGG100
52,1,4.32,0,10,F,26,PGG100
53,1,4.32,6,10,F,26,PGG100
54,1,4.32,0,10,M,37,PGG100
55,0,4.32,0,10,#N/A,#N/A,PGG100
56,1,4.32,0,10,F,28,PGG100
57,1,4.32,10,10,M,38,PGG100
58,1,4.32,4,10,F,26,PGG100
59,0,4.32,0,10,#N/A,#N/A,PGG100
60,1,4.32,0,10,M,22,PGG100
61,1,4.32,2,10,F,42,PGG100
62,1,4.32,4,10,F,23,PGG100
63,0,4.32,0,10,#N/A,#N/A,PGG100
64,1,4.32,0,10,M,35,PGG100
65,1,4.32,9,10,F,29,PGG100
66,1,4.32,0,10,M,23,PGG100
67,1,4.32,4,10,F,24,PGG100
68,1,4.32,4,10,M,25,PGG100
69,1,4.32,0,10,M,22,PGG100
70,1,4.32,10,10,F,22,PGG100
71,1,4.32,4,10,F,32,PGG100
72,1,4.32,8,10,M,34,PGG100
73,1,4.32,4,10,M,25,PGG100
74,1,4.32,6,10,F,24,PGG100
75,1,4.32,10,10,F,30,PGG100
76,1,4.32,4,10,F,28,PGG100
77,1,4.32,10,10,F,42,PGG100
78,1,4.32,6,10,F,22,PGG100
79,1,4.32,4,10,F,25,PGG100
80,1,4.32,4,10,F,25,PGG100
81,1,4.32,0,10,F,43,PGG100
82,1,4.32,4,10,F,22,PGG100
83,1,4.32,0,10,F,31,PGG100
84,1,4.32,6,10,F,27,PGG100
85,1,4.32,8,10,F,20,PGG100
86,1,4.32,4,10,F,25,PGG100
87,1,4.32,0,10,M,22,PGG100
88,1,4.32,0,10,M,32,PGG100
89,1,4.32,2,10,M,32,PGG100
90,1,4.32,4,10,M,22,PGG100
91,1,4.32,5,10,M,23,PGG100
92,1,4.32,4,10,M,29,PGG100
93,1,4.32,2,10,F,22,PGG100
94,1,4.32,6,10,M,24,PGG100
95,0,4.32,0,10,#N/A,#N/A,PGG100
96,1,4.32,6,10,M,35,PGG100
97,1,4.32,6,10,F,22,PGG100
98,1,4.32,0,10,M,31,PGG100
99,0,4.32,0,10,#N/A,#N/A,PGG100
100,1,4.32,6,10,M,33,PGG100
,,,,,,,
1,1,4.35,4,11,F,32,PGG100
2,1,4.35,8,11,M,19,PGG100
3,1,4.35,4,11,M,32,PGG100
4,1,4.35,8,11,M,20,PGG100
5,0,4.35,0,11,#N/A,#N/A,PGG100
6,1,4.35,0,11,M,21,PGG100
7,0,4.35,0,11,#N/A,#N/A,PGG100
8,1,4.35,10,11,M,31,PGG100
9,1,4.35,0,11,M,26,PGG100
10,1,4.35,2,11,F,43,PGG100
11,1,4.35,4,11,F,26,PGG100
12,0,4.35,0,11,#N/A,#N/A,PGG100
13,1,4.35,0,11,M,20,PGG100
14,1,4.35,4,11,F,41,PGG100
15,1,4.35,10,11,M,24,PGG100
16,1,4.35,8,11,F,25,PGG100
17,1,4.35,4,11,F,32,PGG100
18,1,4.35,8,11,F,30,PGG100
19,1,4.35,2,11,M,42,PGG100
20,1,4.35,6,11,F,36,PGG100
21,1,4.35,4,11,F,21,PGG100
22,1,4.35,0,11,M,23,PGG100
23,1,4.35,10,11,M,24,PGG100
24,1,4.35,8,11,F,27,PGG100
25,1,4.35,10,11,F,37,PGG100
26,1,4.35,0,11,F,27,PGG100
27,1,4.35,4,11,F,27,PGG100
28,1,4.35,4,11,F,27,PGG100
29,1,4.35,4,11,F,20,PGG100
30,1,4.35,4,11,F,21,PGG100
31,1,4.35,4,11,M,44,PGG100
32,1,4.35,4,11,M,21,PGG100
33,0,4.35,0,11,#N/A,#N/A,PGG100
34,1,4.35,2,11,M,29,PGG100
35,1,4.35,6,11,F,27,PGG100
36,1,4.35,10,11,F,31,PGG100
37,1,4.35,6,11,F,26,PGG100
38,1,4.35,4,11,M,20,PGG100
39,1,4.35,0,11,F,22,PGG100
40,1,4.35,6,11,F,21,PGG100
41,1,4.35,10,11,M,31,PGG100
42,0,4.35,0,11,#N/A,#N/A,PGG100
43,0,4.35,0,11,#N/A,#N/A,PGG100
44,1,4.35,6,11,F,23,PGG100
45,1,4.35,0,11,M,22,PGG100
46,0,4.35,0,11,#N/A,#N/A,PGG100
47,1,4.35,4,11,M,41,PGG100
48,1,4.35,6,11,F,20,PGG100
49,1,4.35,2,11,F,52,PGG100
50,1,4.35,6,11,M,22,PGG100
51,1,4.35,2,11,M,27,PGG100
52,1,4.35,4,11,F,26,PGG100
53,1,4.35,4,11,F,26,PGG100
54,1,4.35,2,11,M,37,PGG100
55,0,4.35,0,11,#N/A,#N/A,PGG100
56,1,4.35,2,11,F,28,PGG100
57,1,4.35,10,11,M,38,PGG100
58,1,4.35,6,11,F,26,PGG100
59,0,4.35,0,11,#N/A,#N/A,PGG100
60,1,4.35,0,11,M,22,PGG100
61,1,4.35,2,11,F,42,PGG100
62,1,4.35,4,11,F,23,PGG100
63,0,4.35,0,11,#N/A,#N/A,PGG100
64,1,4.35,0,11,M,35,PGG100
65,1,4.35,10,11,F,29,PGG100
66,1,4.35,0,11,M,23,PGG100
67,1,4.35,6,11,F,24,PGG100
68,1,4.35,4,11,M,25,PGG100
69,1,4.35,0,11,M,22,PGG100
70,1,4.35,0,11,F,22,PGG100
71,1,4.35,6,11,F,32,PGG100
72,1,4.35,7,11,M,34,PGG100
73,1,4.35,4,11,M,25,PGG100
74,1,4.35,6,11,F,24,PGG100
75,1,4.35,6,11,F,30,PGG100
76,1,4.35,4,11,F,28,PGG100
77,1,4.35,10,11,F,42,PGG100
78,1,4.35,2,11,F,22,PGG100
79,1,4.35,6,11,F,25,PGG100
80,1,4.35,4,11,F,25,PGG100
81,1,4.35,0,11,F,43,PGG100
82,1,4.35,4,11,F,22,PGG100
83,1,4.35,0,11,F,31,PGG100
84,1,4.35,6,11,F,27,PGG100
85,1,4.35,8,11,F,20,PGG100
86,1,4.35,6,11,F,25,PGG100
87,1,4.35,0,11,M,22,PGG100
88,1,4.35,0,11,M,32,PGG100
89,1,4.35,2,11,M,32,PGG100
90,1,4.35,6,11,M,22,PGG100
91,1,4.35,10,11,M,23,PGG100
92,1,4.35,2,11,M,29,PGG100
93,1,4.35,2,11,F,22,PGG100
94,1,4.35,6,11,M,24,PGG100
95,0,4.35,0,11,#N/A,#N/A,PGG100
96,1,4.35,4,11,M,35,PGG100
97,1,4.35,6,11,F,22,PGG100
98,1,4.35,0,11,M,31,PGG100
99,0,4.35,0,11,#N/A,#N/A,PGG100
100,1,4.35,4,11,M,33,PGG100
,,,,,,,
1,1,4.44,4,12,F,32,PGG100
2,1,4.44,6,12,M,19,PGG100
3,1,4.44,4,12,M,32,PGG100
4,1,4.44,6,12,M,20,PGG100
5,0,4.44,0,12,#N/A,#N/A,PGG100
6,1,4.44,0,12,M,21,PGG100
7,0,4.44,0,12,#N/A,#N/A,PGG100
8,1,4.44,10,12,M,31,PGG100
9,1,4.44,10,12,M,26,PGG100
10,1,4.44,6,12,F,43,PGG100
11,1,4.44,4,12,F,26,PGG100
12,0,4.44,0,12,#N/A,#N/A,PGG100
13,1,4.44,0,12,M,20,PGG100
14,1,4.44,4,12,F,41,PGG100
15,1,4.44,10,12,M,24,PGG100
16,1,4.44,8,12,F,25,PGG100
17,1,4.44,6,12,F,32,PGG100
18,1,4.44,8,12,F,30,PGG100
19,1,4.44,6,12,M,42,PGG100
20,1,4.44,6,12,F,36,PGG100
21,1,4.44,4,12,F,21,PGG100
22,1,4.44,0,12,M,23,PGG100
23,1,4.44,10,12,M,24,PGG100
24,1,4.44,2,12,F,27,PGG100
25,1,4.44,2,12,F,37,PGG100
26,1,4.44,0,12,F,27,PGG100
27,1,4.44,4,12,F,27,PGG100
28,1,4.44,4,12,F,27,PGG100
29,1,4.44,4,12,F,20,PGG100
30,1,4.44,4,12,F,21,PGG100
31,1,4.44,10,12,M,44,PGG100
32,1,4.44,4,12,M,21,PGG100
33,0,4.44,0,12,#N/A,#N/A,PGG100
34,1,4.44,0,12,M,29,PGG100
35,1,4.44,6,12,F,27,PGG100
36,1,4.44,10,12,F,31,PGG100
37,1,4.44,6,12,F,26,PGG100
38,1,4.44,6,12,M,20,PGG100
39,1,4.44,0,12,F,22,PGG100
40,1,4.44,4,12,F,21,PGG100
41,1,4.44,6,12,M,31,PGG100
42,0,4.44,0,12,#N/A,#N/A,PGG100
43,0,4.44,0,12,#N/A,#N/A,PGG100
44,1,4.44,6,12,F,23,PGG100
45,1,4.44,0,12,M,22,PGG100
46,0,4.44,0,12,#N/A,#N/A,PGG100
47,1,4.44,0,12,M,41,PGG100
48,1,4.44,6,12,F,20,PGG100
49,1,4.44,2,12,F,52,PGG100
50,1,4.44,6,12,M,22,PGG100
51,1,4.44,2,12,M,27,PGG100
52,1,4.44,0,12,F,26,PGG100
53,1,4.44,2,12,F,26,PGG100
54,1,4.44,2,12,M,37,PGG100
55,0,4.44,0,12,#N/A,#N/A,PGG100
56,1,4.44,0,12,F,28,PGG100
57,1,4.44,10,12,M,38,PGG100
58,1,4.44,7,12,F,26,PGG100
59,0,4.44,0,12,#N/A,#N/A,PGG100
60,1,4.44,0,12,M,22,PGG100
61,1,4.44,2,12,F,42,PGG100
62,1,4.44,2,12,F,23,PGG100
63,0,4.44,0,12,#N/A,#N/A,PGG100
64,1,4.44,0,12,M,35,PGG100
65,1,4.44,10,12,F,29,PGG100
66,1,4.44,0,12,M,23,PGG100
67,1,4.44,4,12,F,24,PGG100
68,1,4.44,6,12,M,25,PGG100
69,1,4.44,0,12,M,22,PGG100
70,1,4.44,2,12,F,22,PGG100
71,1,4.44,4,12,F,32,PGG100
72,1,4.44,8,12,M,34,PGG100
73,1,4.44,4,12,M,25,PGG100
74,1,4.44,6,12,F,24,PGG100
75,1,4.44,6,12,F,30,PGG100
76,1,4.44,6,12,F,28,PGG100
77,1,4.44,10,12,F,42,PGG100
78,1,4.44,8,12,F,22,PGG100
79,1,4.44,4,12,F,25,PGG100
80,1,4.44,4,12,F,25,PGG100
81,1,4.44,0,12,F,43,PGG100
82,1,4.44,2,12,F,22,PGG100
83,1,4.44,0,12,F,31,PGG100
84,1,4.44,6,12,F,27,PGG100
85,1,4.44,6,12,F,20,PGG100
86,1,4.44,4,12,F,25,PGG100
87,1,4.44,4,12,M,22,PGG100
88,1,4.44,6,12,M,32,PGG100
89,1,4.44,2,12,M,32,PGG100
90,1,4.44,6,12,M,22,PGG100
91,1,4.44,8,12,M,23,PGG100
92,1,4.44,10,12,M,29,PGG100
93,1,4.44,2,12,F,22,PGG100
94,1,4.44,6,12,M,24,PGG100
95,0,4.44,0,12,#N/A,#N/A,PGG100
96,1,4.44,4,12,M,35,PGG100
97,1,4.44,6,12,F,22,PGG100
98,1,4.44,0,12,M,31,PGG100
99,0,4.44,0,12,#N/A,#N/A,PGG100
100,1,4.44,6,12,M,33,PGG100
,,,,,,,
1,1,4.51,4,13,F,32,PGG100
2,1,4.51,8,13,M,19,PGG100
3,1,4.51,6,13,M,32,PGG100
4,1,4.51,8,13,M,20,PGG100
5,0,4.51,0,13,#N/A,#N/A,PGG100
6,1,4.51,0,13,M,21,PGG100
7,0,4.51,0,13,#N/A,#N/A,PGG100
8,1,4.51,10,13,M,31,PGG100
9,1,4.51,4,13,M,26,PGG100
10,1,4.51,6,13,F,43,PGG100
11,1,4.51,2,13,F,26,PGG100
12,0,4.51,0,13,#N/A,#N/A,PGG100
13,1,4.51,0,13,M,20,PGG100
14,1,4.51,4,13,F,41,PGG100
15,1,4.51,10,13,M,24,PGG100
16,1,4.51,8,13,F,25,PGG100
17,1,4.51,6,13,F,32,PGG100
18,1,4.51,8,13,F,30,PGG100
19,1,4.51,4,13,M,42,PGG100
20,1,4.51,6,13,F,36,PGG100
21,1,4.51,2,13,F,21,PGG100
22,1,4.51,1,13,M,23,PGG100
23,1,4.51,10,13,M,24,PGG100
24,1,4.51,4,13,F,27,PGG100
25,1,4.51,2,13,F,37,PGG100
26,1,4.51,0,13,F,27,PGG100
27,1,4.51,4,13,F,27,PGG100
28,1,4.51,6,13,F,27,PGG100
29,1,4.51,4,13,F,20,PGG100
30,1,4.51,2,13,F,21,PGG100
31,1,4.51,4,13,M,44,PGG100
32,1,4.51,6,13,M,21,PGG100
33,0,4.51,0,13,#N/A,#N/A,PGG100
34,1,4.51,0,13,M,29,PGG100
35,1,4.51,6,13,F,27,PGG100
36,1,4.51,10,13,F,31,PGG100
37,1,4.51,8,13,F,26,PGG100
38,1,4.51,7,13,M,20,PGG100
39,1,4.51,0,13,F,22,PGG100
40,1,4.51,6,13,F,21,PGG100
41,1,4.51,10,13,M,31,PGG100
42,0,4.51,0,13,#N/A,#N/A,PGG100
43,0,4.51,0,13,#N/A,#N/A,PGG100
44,1,4.51,6,13,F,23,PGG100
45,1,4.51,0,13,M,22,PGG100
46,0,4.51,0,13,#N/A,#N/A,PGG100
47,1,4.51,2,13,M,41,PGG100
48,1,4.51,6,13,F,20,PGG100
49,1,4.51,2,13,F,52,PGG100
50,1,4.51,6,13,M,22,PGG100
51,1,4.51,10,13,M,27,PGG100
52,1,4.51,6,13,F,26,PGG100
53,1,4.51,6,13,F,26,PGG100
54,1,4.51,0,13,M,37,PGG100
55,0,4.51,0,13,#N/A,#N/A,PGG100
56,1,4.51,0,13,F,28,PGG100
57,1,4.51,10,13,M,38,PGG100
58,1,4.51,6,13,F,26,PGG100
59,0,4.51,0,13,#N/A,#N/A,PGG100
60,1,4.51,0,13,M,22,PGG100
61,1,4.51,2,13,F,42,PGG100
62,1,4.51,4,13,F,23,PGG100
63,0,4.51,0,13,#N/A,#N/A,PGG100
64,1,4.51,0,13,M,35,PGG100
65,1,4.51,10,13,F,29,PGG100
66,1,4.51,0,13,M,23,PGG100
67,1,4.51,4,13,F,24,PGG100
68,1,4.51,4,13,M,25,PGG100
69,1,4.51,0,13,M,22,PGG100
70,1,4.51,2,13,F,22,PGG100
71,1,4.51,6,13,F,32,PGG100
72,0,4.51,7,13,M,34,PGG100
73,1,4.51,4,13,M,25,PGG100
74,1,4.51,6,13,F,24,PGG100
75,1,4.51,5,13,F,30,PGG100
76,1,4.51,6,13,F,28,PGG100
77,1,4.51,10,13,F,42,PGG100
78,1,4.51,4,13,F,22,PGG100
79,1,4.51,4,13,F,25,PGG100
